"city","year","isocode","continent","latitude","longitude","city_population","ln_city_population","ln_wpot","post","ln_wpot_post","ln_oworld","ln_tropics","ln_elevation","ln_rugged","ydum1000","ydum1100","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ydum1900"
"Barcelona",1900,"ESP","Europe",41.3800010681152,2.16000008583069,552000,13.221302986145,6.21923351287842,1,6.21923351287842,9.91021347045898,10.3551025390625,6.92776775360107,3.14479660987854,0,0,0,0,0,0,0,0,0,0,0,1
"Bareilly",1750,"IND","Asia",28.3500003814697,79.4000015258789,50000,10.8197784423828,0,1,0,9.51784133911133,10.3551025390625,5.42913675308228,1.24355888366699,0,0,0,0,0,0,0,0,1,0,0,0
"Bareilly",1800,"IND","Asia",28.3500003814697,79.4000015258789,65000,11.082142829895,0,1,0,9.51784133911133,10.3551025390625,5.42913675308228,1.24355888366699,0,0,0,0,0,0,0,0,0,1,0,0
"Bareilly",1900,"IND","Asia",28.3500003814697,79.4000015258789,130000,11.7752895355225,0,1,0,9.51784133911133,10.3551025390625,5.42913675308228,1.24355888366699,0,0,0,0,0,0,0,0,0,0,0,1
"Barletta",1900,"ITA","Europe",41.310001373291,16.2800006866455,40000,10.5966348648071,6.59060382843018,1,6.59060382843018,10.1057252883911,10.3551025390625,6.48402452468872,2.82287788391113,0,0,0,0,0,0,0,0,0,0,0,1
"Barmen-Elberfeld",1900,"DEU","Europe",51.25,7.1399998664856,298000,12.6048488616943,9.27019500732422,1,9.27019500732422,10.0263051986694,0,5.81353330612183,2.39441776275635,0,0,0,0,0,0,0,0,0,0,0,1
"Barnsley",1900,"GBR","Europe",53.5499992370605,-1.48000001907349,40000,10.5966348648071,9.26207733154297,1,9.26207733154297,10.1744384765625,0,5.94803476333618,1.96273422241211,0,0,0,0,0,0,0,0,0,0,0,1
"Baroda",1800,"IND","Asia",22.2999992370605,73.1800003051758,83000,11.3265962600708,0,1,0,8.56350135803223,10.3551025390625,5.26269006729126,1.66018986701965,0,0,0,0,0,0,0,0,0,1,0,0
"Baroda",1850,"IND","Asia",22.2999992370605,73.1800003051758,1e+05,11.5129251480103,0,1,0,8.56350135803223,10.3551025390625,5.26269006729126,1.66018986701965,0,0,0,0,0,0,0,0,0,0,1,0
"Baroda",1900,"IND","Asia",22.2999992370605,73.1800003051758,105000,11.5617160797119,0,1,0,8.56350135803223,10.3551025390625,5.26269006729126,1.66018986701965,0,0,0,0,0,0,0,0,0,0,0,1
"Barrow",1900,"IRL","Europe",53.2200012207031,-2.77999997138977,56000,10.9331073760986,9.37552833557129,1,9.37552833557129,10.1524381637573,0,6.2752103805542,2.21190810203552,0,0,0,0,0,0,0,0,0,0,0,1
"Basel",1900,"CHE","Europe",47.5499992370605,7.57999992370605,109000,11.599102973938,9.86164093017578,1,9.86164093017578,9.94547748565674,0,6.9794020652771,3.17704939842224,0,0,0,0,0,0,0,0,0,0,0,1
"Batavia",1700,"IDN","Asia",-6.21000003814697,106.839996337891,50000,10.8197784423828,0,0,0,9.48311996459961,10.3551025390625,7.12309694290161,2.60670113563538,0,0,0,0,0,0,0,1,0,0,0,0
"Batavia",1750,"IDN","Asia",-6.21000003814697,106.839996337891,44000,10.6919450759888,0,1,0,9.48311996459961,10.3551025390625,7.12309694290161,2.60670113563538,0,0,0,0,0,0,0,0,1,0,0,0
"Batavia",1800,"IDN","Asia",-6.21000003814697,106.839996337891,53000,10.8780469894409,0,1,0,9.48311996459961,10.3551025390625,7.12309694290161,2.60670113563538,0,0,0,0,0,0,0,0,0,1,0,0
"Batavia",1900,"IDN","Asia",-6.21000003814697,106.839996337891,115000,11.6526870727539,0,1,0,9.48311996459961,10.3551025390625,7.12309694290161,2.60670113563538,0,0,0,0,0,0,0,0,0,0,0,1
"Bath",1850,"GBR","Europe",51.3800010681152,-2.34999990463257,54000,10.8967390060425,9.44944000244141,1,9.44944000244141,10.1685228347778,8.56350135803223,5.8966383934021,1.95350027084351,0,0,0,0,0,0,0,0,0,0,1,0
"Bath",1900,"GBR","Europe",51.3800010681152,-2.34999990463257,60000,11.0020999908447,9.44944000244141,1,9.44944000244141,10.1685228347778,8.56350135803223,5.8966383934021,1.95350027084351,0,0,0,0,0,0,0,0,0,0,0,1
"Beijing",1000,"CHN","Asia",39.9000015258789,116.389999389648,60000,11.0020999908447,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,1,0,0,0,0,0,0,0,0,0,0,0
"Beijing",1100,"CHN","Asia",39.9000015258789,116.389999389648,50000,10.8197784423828,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,0,1,0,0,0,0,0,0,0,0,0,0
"Beijing",1200,"CHN","Asia",39.9000015258789,116.389999389648,130000,11.7752895355225,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,0,0,1,0,0,0,0,0,0,0,0,0
"Beijing",1300,"CHN","Asia",39.9000015258789,116.389999389648,401000,12.9017162322998,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,0,0,0,1,0,0,0,0,0,0,0,0
"Beijing",1400,"CHN","Asia",39.9000015258789,116.389999389648,150000,11.9183902740479,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,0,0,0,0,1,0,0,0,0,0,0,0
"Beijing",1500,"CHN","Asia",39.9000015258789,116.389999389648,672000,13.4180135726929,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,0,0,0,0,0,1,0,0,0,0,0,0
"Beijing",1600,"CHN","Asia",39.9000015258789,116.389999389648,706000,13.4673709869385,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,0,0,0,0,0,0,1,0,0,0,0,0
"Beijing",1700,"CHN","Asia",39.9000015258789,116.389999389648,650000,13.3847274780273,9.08300304412842,0,0,0,0,6.96499061584473,2.94669198989868,0,0,0,0,0,0,0,1,0,0,0,0
"Beijing",1750,"CHN","Asia",39.9000015258789,116.389999389648,9e+05,13.7101497650146,9.08300304412842,1,9.08300304412842,0,0,6.96499061584473,2.94669198989868,0,0,0,0,0,0,0,0,1,0,0,0
"Beijing",1800,"CHN","Asia",39.9000015258789,116.389999389648,1100000,13.9108209609985,9.08300304412842,1,9.08300304412842,0,0,6.96499061584473,2.94669198989868,0,0,0,0,0,0,0,0,0,1,0,0
"Beijing",1850,"CHN","Asia",39.9000015258789,116.389999389648,1648000,14.3150730133057,9.08300304412842,1,9.08300304412842,0,0,6.96499061584473,2.94669198989868,0,0,0,0,0,0,0,0,0,0,1,0
"Beijing",1900,"CHN","Asia",39.9000015258789,116.389999389648,1100000,13.9108209609985,9.08300304412842,1,9.08300304412842,0,0,6.96499061584473,2.94669198989868,0,0,0,0,0,0,0,0,0,0,0,1
"Beirut",1900,"LBN","Asia",33.8800010681152,35.5099983215332,118000,11.6784400939941,5.8692626953125,1,5.8692626953125,7.93506002426147,10.3551025390625,7.44368934631348,3.58900451660156,0,0,0,0,0,0,0,0,0,0,0,1
"Belfast",1900,"GBR","Europe",54.5900001525879,-5.92999982833862,335000,12.7218856811523,7.32318449020386,1,7.32318449020386,9.94338321685791,8.15813255310059,5.9713830947876,2.46641206741333,0,0,0,0,0,0,0,0,0,0,0,1
"Belgrade",1600,"YUG","Europe",44.7999992370605,20.4699993133545,40000,10.5966348648071,9.78186798095703,0,0,10.3188371658325,0,6.02238178253174,2.35283756256104,0,0,0,0,0,0,1,0,0,0,0,0
"Belgrade",1700,"YUG","Europe",44.7999992370605,20.4699993133545,40000,10.5966348648071,9.78186798095703,0,0,10.3188371658325,0,6.02238178253174,2.35283756256104,0,0,0,0,0,0,0,1,0,0,0,0
"Belgrade",1900,"YUG","Europe",44.7999992370605,20.4699993133545,69000,11.1418619155884,9.78186798095703,1,9.78186798095703,10.3188371658325,0,6.02238178253174,2.35283756256104,0,0,0,0,0,0,0,0,0,0,0,1
"Bellary",1900,"IND","Asia",15.1300001144409,76.9100036621094,58000,10.9681978225708,0,1,0,4.48311185836792,10.3551025390625,6.65672636032104,2.04280734062195,0,0,0,0,0,0,0,0,0,0,0,1
"Benares",1100,"IND","Asia",25.2800006866455,82.9499969482422,63500,11.0587949752808,0,0,0,8.38722610473633,10.3551025390625,5.6386284828186,1.521688580513,0,1,0,0,0,0,0,0,0,0,0,0
"Benares",1700,"IND","Asia",25.2800006866455,82.9499969482422,75000,11.2252435684204,0,0,0,8.38722610473633,10.3551025390625,5.6386284828186,1.521688580513,0,0,0,0,0,0,0,1,0,0,0,0
"Benares",1750,"IND","Asia",25.2800006866455,82.9499969482422,125000,11.7360687255859,0,1,0,8.38722610473633,10.3551025390625,5.6386284828186,1.521688580513,0,0,0,0,0,0,0,0,1,0,0,0
"Benares",1800,"IND","Asia",25.2800006866455,82.9499969482422,179000,12.0951414108276,0,1,0,8.38722610473633,10.3551025390625,5.6386284828186,1.521688580513,0,0,0,0,0,0,0,0,0,1,0,0
"Benares",1850,"IND","Asia",25.2800006866455,82.9499969482422,185000,12.1281108856201,0,1,0,8.38722610473633,10.3551025390625,5.6386284828186,1.521688580513,0,0,0,0,0,0,0,0,0,0,1,0
"Benares",1900,"IND","Asia",25.2800006866455,82.9499969482422,211000,12.2596130371094,0,1,0,8.38722610473633,10.3551025390625,5.6386284828186,1.521688580513,0,0,0,0,0,0,0,0,0,0,0,1
"Berdichev",1850,"UKR","Europe",49.9000015258789,28.5799999237061,43000,10.6689558029175,10.2004976272583,1,10.2004976272583,10.318531036377,0,5.63835477828979,1.85871589183807,0,0,0,0,0,0,0,0,0,0,1,0
"Berdichev",1900,"UKR","Europe",49.9000015258789,28.5799999237061,58000,10.9681978225708,10.2004976272583,1,10.2004976272583,10.318531036377,0,5.63835477828979,1.85871589183807,0,0,0,0,0,0,0,0,0,0,0,1
"Bergen",1900,"NOR","Europe",60.3800010681152,5.32999992370605,72000,11.1844215393066,0,1,0,0,0,6.95901870727539,3.54516267776489,0,0,0,0,0,0,0,0,0,0,0,1
"Berlin",1750,"DEU","Europe",52.5200004577637,13.4099998474121,113000,11.6351432800293,9.98860836029053,1,9.98860836029053,10.2564744949341,0,4.98830461502075,1.31246244907379,0,0,0,0,0,0,0,0,1,0,0,0
"Berlin",1800,"DEU","Europe",52.5200004577637,13.4099998474121,172000,12.0552501678467,9.98860836029053,1,9.98860836029053,10.2564744949341,0,4.98830461502075,1.31246244907379,0,0,0,0,0,0,0,0,0,1,0,0
"Berlin",1850,"DEU","Europe",52.5200004577637,13.4099998474121,446000,13.0080738067627,9.98860836029053,1,9.98860836029053,10.2564744949341,0,4.98830461502075,1.31246244907379,0,0,0,0,0,0,0,0,0,0,1,0
"Berlin",1900,"DEU","Europe",52.5200004577637,13.4099998474121,2707000,14.811351776123,9.98860836029053,1,9.98860836029053,10.2564744949341,0,4.98830461502075,1.31246244907379,0,0,0,0,0,0,0,0,0,0,0,1
"Bern",1900,"CHE","Europe",46.939998626709,7.44000005722046,64000,11.0666379928589,9.58470058441162,1,9.58470058441162,9.69495487213135,0,7.46497535705566,3.55360865592957,0,0,0,0,0,0,0,0,0,0,0,1
"Besancon",1900,"FRA","Europe",47.2400016784668,6.01999998092651,55000,10.9150886535645,10.0523366928101,1,10.0523366928101,10.2706298828125,0,6.64099550247192,2.81737351417542,0,0,0,0,0,0,0,0,0,0,0,1
"Beziers",1900,"FRA","Europe",43.3400001525879,3.21000003814697,52000,10.8589992523193,9.31906795501709,1,9.31906795501709,9.89526176452637,10.3551025390625,6.63500881195068,2.9561071395874,0,0,0,0,0,0,0,0,0,0,0,1
"Bhagalpur",1900,"IND","Asia",25.2399997711182,86.9800033569336,75000,11.2252435684204,0,1,0,10.1550483703613,10.3551025390625,5.81089162826538,1.63714575767517,0,0,0,0,0,0,0,0,0,0,0,1
"Bharatpur",1750,"IND","Asia",27.2099990844727,77.4899978637695,50000,10.8197784423828,0,1,0,8.00267028808594,10.3551025390625,5.79195785522461,1.31937777996063,0,0,0,0,0,0,0,0,1,0,0,0
"Bharatpur",1800,"IND","Asia",27.2099990844727,77.4899978637695,75000,11.2252435684204,0,1,0,8.00267028808594,10.3551025390625,5.79195785522461,1.31937777996063,0,0,0,0,0,0,0,0,0,1,0,0
"Bharatpur",1850,"IND","Asia",27.2099990844727,77.4899978637695,45000,10.7144174575806,0,1,0,8.00267028808594,10.3551025390625,5.79195785522461,1.31937777996063,0,0,0,0,0,0,0,0,0,0,1,0
"Bharatpur",1900,"IND","Asia",27.2099990844727,77.4899978637695,45000,10.7144174575806,0,1,0,8.00267028808594,10.3551025390625,5.79195785522461,1.31937777996063,0,0,0,0,0,0,0,0,0,0,0,1
"Bhavnagar",1900,"IND","Asia",21.7700004577637,72.1399993896484,56000,10.9331073760986,0,1,0,8.21873950958252,10.3551025390625,5.02058553695679,1.1210412979126,0,0,0,0,0,0,0,0,0,0,0,1
"Bhopal",1900,"IND","Asia",23.2199993133545,77.4100036621094,76000,11.2384881973267,0,1,0,0,10.3551025390625,6.32326745986938,2.00679421424866,0,0,0,0,0,0,0,0,0,0,0,1
"Bialystok",1900,"POL","Europe",53.1300010681152,23.1599998474121,65000,11.082142829895,9.84246444702148,1,9.84246444702148,9.85159683227539,0,5.20520067214966,1.66410648822784,0,0,0,0,0,0,0,0,0,0,0,1
"Bida",1900,"NGA","Africa",12.3599996566772,13.4399995803833,60000,11.0020999908447,0,1,0,7.77585601806641,10.3551025390625,5.66296052932739,1.51459038257599,0,0,0,0,0,0,0,0,0,0,0,1
"Bielefeld",1900,"DEU","Europe",52.0200004577637,8.52999973297119,63000,11.0508899688721,9.63397598266602,1,9.63397598266602,10.0545988082886,0,5.7911434173584,2.32035088539124,0,0,0,0,0,0,0,0,0,0,0,1
"Bihar",1850,"IND","Asia",25.9799995422363,85.9300003051758,40000,10.5966348648071,0,1,0,10.0783596038818,10.3551025390625,4.24090337753296,0.967248201370239,0,0,0,0,0,0,0,0,0,0,1,0
"Bihar",1900,"IND","Asia",25.9799995422363,85.9300003051758,45000,10.7144174575806,0,1,0,10.0783596038818,10.3551025390625,4.24090337753296,0.967248201370239,0,0,0,0,0,0,0,0,0,0,0,1
"Bikaner",1900,"IND","Asia",28.0100002288818,73.3099975585938,52000,10.8589992523193,0,1,0,0,10.3551025390625,5.61897659301758,1.34280920028687,0,0,0,0,0,0,0,0,0,0,0,1
"Bilbao",1900,"ESP","Europe",43.25,-2.92000007629395,83000,11.3265962600708,0,1,0,9.51296138763428,10.3551025390625,7.07887411117554,3.2978663444519,0,0,0,0,0,0,0,0,0,0,0,1
"Birmingham",1800,"GBR","Europe",52.4799995422363,-1.88999998569489,71000,11.1704349517822,9.62808704376221,1,9.62808704376221,10.280571937561,0,5.85566854476929,1.61038756370544,0,0,0,0,0,0,0,0,0,1,0,0
"Birmingham",1850,"GBR","Europe",52.4799995422363,-1.88999998569489,294000,12.5913352966309,9.62808704376221,1,9.62808704376221,10.280571937561,0,5.85566854476929,1.61038756370544,0,0,0,0,0,0,0,0,0,0,1,0
"Birmingham",1900,"GBR","Europe",52.4799995422363,-1.88999998569489,1248000,14.0370531082153,9.62808704376221,1,9.62808704376221,10.280571937561,0,5.85566854476929,1.61038756370544,0,0,0,0,0,0,0,0,0,0,0,1
"Blackburn",1850,"GBR","Europe",53.75,-2.48000001907349,45000,10.7144174575806,8.93381595611572,1,8.93381595611572,9.99648189544678,0,6.3041877746582,2.33441734313965,0,0,0,0,0,0,0,0,0,0,1,0
"Blackburn",1900,"GBR","Europe",53.75,-2.48000001907349,126000,11.7440376281738,8.93381595611572,1,8.93381595611572,9.99648189544678,0,6.3041877746582,2.33441734313965,0,0,0,0,0,0,0,0,0,0,0,1
"Blackpool",1900,"GBR","Europe",53.810001373291,-3.04999995231628,43000,10.6689558029175,8.59016513824463,1,8.59016513824463,9.94068431854248,0,6.28971576690674,2.46584582328796,0,0,0,0,0,0,0,0,0,0,0,1
"Bokhara",1000,"UZB","Asia",39.7900009155273,64.4800033569336,75000,11.2252435684204,0,0,0,6.05876541137695,0,6.09093284606934,1.44414043426514,1,0,0,0,0,0,0,0,0,0,0,0
"Bokhara",1100,"UZB","Asia",39.7900009155273,64.4800033569336,70000,11.1562509536743,0,0,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,1,0,0,0,0,0,0,0,0,0,0
"Bokhara",1200,"UZB","Asia",39.7900009155273,64.4800033569336,70000,11.1562509536743,0,0,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,1,0,0,0,0,0,0,0,0,0
"Bokhara",1400,"UZB","Asia",39.7900009155273,64.4800033569336,40000,10.5966348648071,0,0,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,0,0,1,0,0,0,0,0,0,0
"Bokhara",1500,"UZB","Asia",39.7900009155273,64.4800033569336,50000,10.8197784423828,0,0,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,0,0,0,1,0,0,0,0,0,0
"Bokhara",1600,"UZB","Asia",39.7900009155273,64.4800033569336,1e+05,11.5129251480103,0,0,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,0,0,0,0,1,0,0,0,0,0
"Bokhara",1700,"UZB","Asia",39.7900009155273,64.4800033569336,80000,11.2897815704346,0,0,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,0,0,0,0,0,1,0,0,0,0
"Bokhara",1750,"UZB","Asia",39.7900009155273,64.4800033569336,60000,11.0020999908447,0,1,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,0,0,0,0,0,0,1,0,0,0
"Bokhara",1800,"UZB","Asia",39.7900009155273,64.4800033569336,70000,11.1562509536743,0,1,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,0,0,0,0,0,0,0,1,0,0
"Bokhara",1900,"UZB","Asia",39.7900009155273,64.4800033569336,70000,11.1562509536743,0,1,0,6.05876541137695,0,6.09093284606934,1.44414043426514,0,0,0,0,0,0,0,0,0,0,0,1
"Bologna",1300,"ITA","Europe",44.4900016784668,11.3400001525879,40000,10.5966348648071,9.53778076171875,0,0,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,1,0,0,0,0,0,0,0,0
"Bologna",1400,"ITA","Europe",44.4900016784668,11.3400001525879,43000,10.6689558029175,9.53778076171875,0,0,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,1,0,0,0,0,0,0,0
"Bologna",1500,"ITA","Europe",44.4900016784668,11.3400001525879,55000,10.9150886535645,9.53778076171875,0,0,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,0,1,0,0,0,0,0,0
"Bologna",1600,"ITA","Europe",44.4900016784668,11.3400001525879,62000,11.0348892211914,9.53778076171875,0,0,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,0,0,1,0,0,0,0,0
"Bologna",1700,"ITA","Europe",44.4900016784668,11.3400001525879,63000,11.0508899688721,9.53778076171875,0,0,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,0,0,0,1,0,0,0,0
"Bologna",1750,"ITA","Europe",44.4900016784668,11.3400001525879,66000,11.0974102020264,9.53778076171875,1,9.53778076171875,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,0,0,0,0,1,0,0,0
"Bologna",1800,"ITA","Europe",44.4900016784668,11.3400001525879,66948,11.1116714477539,9.53778076171875,1,9.53778076171875,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,0,0,0,0,0,1,0,0
"Bologna",1850,"ITA","Europe",44.4900016784668,11.3400001525879,71500,11.1774530410767,9.53778076171875,1,9.53778076171875,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,0,0,0,0,0,0,1,0
"Bologna",1900,"ITA","Europe",44.4900016784668,11.3400001525879,132000,11.7905569076538,9.53778076171875,1,9.53778076171875,10.1312494277954,8.96890354156494,6.86092567443848,2.76143288612366,0,0,0,0,0,0,0,0,0,0,0,1
"Bolton",1900,"GBR","Europe",53.5699996948242,-2.42000007629395,168000,12.0317192077637,9.0715446472168,1,9.0715446472168,10.033299446106,0,6.28039598464966,2.24286580085754,0,0,0,0,0,0,0,0,0,0,0,1
"Bombay",1750,"IND","Asia",19.0100002288818,72.8499984741211,77000,11.251561164856,0,1,0,7.96827411651611,10.3551025390625,6.72837209701538,2.86573195457458,0,0,0,0,0,0,0,0,1,0,0,0
"Bombay",1800,"IND","Asia",19.0100002288818,72.8499984741211,140000,11.8493976593018,0,1,0,7.96827411651611,10.3551025390625,6.72837209701538,2.86573195457458,0,0,0,0,0,0,0,0,0,1,0,0
"Bombay",1850,"IND","Asia",19.0100002288818,72.8499984741211,575000,13.2621250152588,0,1,0,7.96827411651611,10.3551025390625,6.72837209701538,2.86573195457458,0,0,0,0,0,0,0,0,0,0,1,0
"Bombay",1900,"IND","Asia",19.0100002288818,72.8499984741211,780000,13.5670490264893,0,1,0,7.96827411651611,10.3551025390625,6.72837209701538,2.86573195457458,0,0,0,0,0,0,0,0,0,0,0,1
"Bonn",1900,"DEU","Europe",50.7299995422363,7.09000015258789,59000,10.9852924346924,9.26465034484863,1,9.26465034484863,10.0987234115601,0,6.13830852508545,2.72066879272461,0,0,0,0,0,0,0,0,0,0,0,1
"Bordeaux",1700,"FRA","Europe",44.8300018310547,-0.569999992847443,40000,10.5966348648071,9.15592002868652,0,0,9.7937479019165,10.3551025390625,4.77551555633545,1.9419584274292,0,0,0,0,0,0,0,1,0,0,0,0
"Bordeaux",1750,"FRA","Europe",44.8300018310547,-0.569999992847443,61000,11.0186290740967,9.15592002868652,1,9.15592002868652,9.7937479019165,10.3551025390625,4.77551555633545,1.9419584274292,0,0,0,0,0,0,0,0,1,0,0,0
"Bordeaux",1800,"FRA","Europe",44.8300018310547,-0.569999992847443,92000,11.4295434951782,9.15592002868652,1,9.15592002868652,9.7937479019165,10.3551025390625,4.77551555633545,1.9419584274292,0,0,0,0,0,0,0,0,0,1,0,0
"Bordeaux",1850,"FRA","Europe",44.8300018310547,-0.569999992847443,142000,11.863582611084,9.15592002868652,1,9.15592002868652,9.7937479019165,10.3551025390625,4.77551555633545,1.9419584274292,0,0,0,0,0,0,0,0,0,0,1,0
"Bordeaux",1900,"FRA","Europe",44.8300018310547,-0.569999992847443,304000,12.6247825622559,9.15592002868652,1,9.15592002868652,9.7937479019165,10.3551025390625,4.77551555633545,1.9419584274292,0,0,0,0,0,0,0,0,0,0,0,1
"Borinage",1850,"BEL","Europe",50.5,3.96000003814697,55000,10.9150886535645,9.88681602478027,1,9.88681602478027,10.2519216537476,0,5.3205680847168,2.06377053260803,0,0,0,0,0,0,0,0,0,0,1,0
"Borinage",1900,"BEL","Europe",50.5,3.96000003814697,70000,11.1562509536743,9.88681602478027,1,9.88681602478027,10.2519216537476,0,5.3205680847168,2.06377053260803,0,0,0,0,0,0,0,0,0,0,0,1
"Boulogne",1900,"FRA","Europe",50.7200012207031,1.61000001430511,49000,10.7995758056641,10.0864782333374,1,10.0864782333374,10.3501396179199,0,5.15782308578491,2.04470658302307,0,0,0,0,0,0,0,0,0,0,0,1
"Bournemouth",1900,"GBR","Europe",50.7299995422363,-1.98000001907349,46000,10.7363967895508,9.23084735870361,1,9.23084735870361,10.1466426849365,8.96890354156494,5.53269195556641,1.76399099826813,0,0,0,0,0,0,0,0,0,0,0,1
"Bradford",1900,"GBR","Europe",53.7900009155273,-1.75,303000,12.6214876174927,9.1149787902832,1,9.1149787902832,10.0777053833008,0,6.07601642608643,2.15233635902405,0,0,0,0,0,0,0,0,0,0,0,1
"Braila",1900,"ROU","Europe",45.1199989318848,27.6200008392334,58000,10.9681978225708,8.65879440307617,1,8.65879440307617,10.3095111846924,0,5.80171537399292,2.30115222930908,0,0,0,0,0,0,0,0,0,0,0,1
"Brandenburg",1900,"DEU","Europe",52.1300010681152,13.210000038147,49000,10.7995758056641,10.0109205245972,1,10.0109205245972,10.256760597229,0,5.06855487823486,1.26858556270599,0,0,0,0,0,0,0,0,0,0,0,1
"Braunschweig",1900,"DEU","Europe",52.2599983215332,10.5200004577637,128000,11.7597856521606,10.219256401062,1,10.219256401062,10.1420497894287,0,5.77774906158447,2.2079873085022,0,0,0,0,0,0,0,0,0,0,0,1
"Bremen",1850,"DEU","Europe",53.0699996948242,8.80000019073486,54000,10.8967390060425,10.0452432632446,1,10.0452432632446,10.0829820632935,0,4.89365196228027,1.22779631614685,0,0,0,0,0,0,0,0,0,0,1,0
"Bremen",1900,"DEU","Europe",53.0699996948242,8.80000019073486,182000,12.111762046814,10.0452432632446,1,10.0452432632446,10.0829820632935,0,4.89365196228027,1.22779631614685,0,0,0,0,0,0,0,0,0,0,0,1
"Bremerhaven",1900,"DEU","Europe",53.5400009155273,8.57999992370605,64000,11.0666379928589,10.0241823196411,1,10.0241823196411,10.1106576919556,0,4.17438745498657,0.834731757640839,0,0,0,0,0,0,0,0,0,0,0,1
"Brescia",1500,"ITA","Europe",45.5299987792969,10.2200002670288,40000,10.5966348648071,9.57776260375977,0,0,9.83777713775635,0,7.46883583068848,3.28935480117798,0,0,0,0,0,1,0,0,0,0,0,0
"Brescia",1900,"ITA","Europe",45.5299987792969,10.2200002670288,48000,10.778956413269,9.57776260375977,1,9.57776260375977,9.83777713775635,0,7.46883583068848,3.28935480117798,0,0,0,0,0,0,0,0,0,0,0,1
"Breslau",1700,"POL","Europe",51.0999984741211,17.0300006866455,40000,10.5966348648071,9.9578161239624,0,0,9.98708820343018,0,6.04366493225098,2.11835241317749,0,0,0,0,0,0,0,1,0,0,0,0
"Breslau",1750,"POL","Europe",51.0999984741211,17.0300006866455,51000,10.8395805358887,9.9578161239624,1,9.9578161239624,9.98708820343018,0,6.04366493225098,2.11835241317749,0,0,0,0,0,0,0,0,1,0,0,0
"Breslau",1800,"POL","Europe",51.0999984741211,17.0300006866455,64000,11.0666379928589,9.9578161239624,1,9.9578161239624,9.98708820343018,0,6.04366493225098,2.11835241317749,0,0,0,0,0,0,0,0,0,1,0,0
"Breslau",1850,"POL","Europe",51.0999984741211,17.0300006866455,115000,11.6526870727539,9.9578161239624,1,9.9578161239624,9.98708820343018,0,6.04366493225098,2.11835241317749,0,0,0,0,0,0,0,0,0,0,1,0
