"isocode","country","year","population","city_population","ln_population","city_pop_share","total_land_area","ln_wpot","post","ln_wpot_post","ln_all","ln_nworld","ln_oworld","ln_spot","ln_silagemaize","ln_maize","ln_cassava","cont_africa","cont_asia","cont_europe","cont_oceania","legor_gbr","legor_fra","legor_soc","legor_deu","legor_sca","colony_esp","colony_gbr","colony_fra","colony_prt","colony_oeu","ln_rugged","ln_tropical","ln_elevation","ln_disteq","malaria","ln_dist_coast","roman","protestant","attrade","ln_export","ydum1000","ydum1100","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ydum1900","wpot_lr_vs_mars","all_lr_vs_mars","ln_wpot_ver2","ln_wpot_ver3","lat","lon"
"ARE","United Arab Emirates",1700,30477.3170500994,0,10.3247709274292,0,7613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1750,34209.631383419,0,10.4402914047241,0,7613,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1800,38399.014621973,0,10.5558128356934,0,7613,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1850,38399.014621973,0,10.5558128356934,0,7613,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.9131736755371,54.3308906555176
"ARE","United Arab Emirates",1900,38399.014621973,0,10.5558128356934,0,7613,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.262879222631454,0,4.82193756103516,3.17442941665649,0.00369278584313947,4.18575954437256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.9131736755371,54.3308906555176
"ARM","Armenia",1000,42.2956982220057,0,3.76805329322815,0,2970,4.8520302772522,0,0,5.23644208908081,4.8520302772522,4.77912330627441,0,0.6931471824646,0.6931471824646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.988954603672028,0,7.52412748336792,3.69619464874268,0.00445063156361888,5.85615634918213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,339,78,5.64544677734375,5.20400667190552,40.2936820983887,44.9381942749023
"ARM","Armenia",1100,59.8151491431054,0,4.10783910751343,0,2970,4.8520302772522,0,0,5.23644208908081,4.8520302772522,4.77912330627441,0,0.6931471824646,0.6931471824646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.988954603672028,0,7.52412748336792,3.69619464874268,0.00445063156361888,5.85615634918213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339,78,5.64544677734375,5.20400667190552,40.2936820983887,44.9381942749023
"ARM","Armenia",1200,84.5913964440115,0,4.4495849609375,0,2970,4.8520302772522,0,0,5.23644208908081,4.8520302772522,4.77912330627441,0,0.6931471824646,0.6931471824646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.988954603672028,0,7.52412748336792,3.69619464874268,0.00445063156361888,5.85615634918213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,339,78,5.64544677734375,5.20400667190552,40.2936820983887,44.9381942749023
"ARM","Armenia",1300,105.739243736025,0,4.67038869857788,0,2970,4.8520302772522,0,0,5.23644208908081,4.8520302772522,4.77912330627441,0,0.6931471824646,0.6931471824646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.988954603672028,0,7.52412748336792,3.69619464874268,0.00445063156361888,5.85615634918213,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,339,78,5.64544677734375,5.20400667190552,40.2936820983887,44.9381942749023
"ARM","Armenia",1400,105.739243736025,0,4.67038869857788,0,2970,4.8520302772522,0,0,5.23644208908081,4.8520302772522,4.77912330627441,0,0.6931471824646,0.6931471824646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.988954603672028,0,7.52412748336792,3.69619464874268,0.00445063156361888,5.85615634918213,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,339,78,5.64544677734375,5.20400667190552,40.2936820983887,44.9381942749023
